epoch 0, processed 0 samples, lr 0.0000001000
Epoch: [4][150/1445]	Time 0.023 (0.024)	Data 0.002 (0.004)	Loss 13.6191 (8.8354)	
Epoch: [4][180/1445]	Time 0.023 (0.024)	Data 0.002 (0.004)	Loss 4.9849 (8.8748)	
Epoch: [4][210/1445]	Time 0.023 (0.024)	Data 0.002 (0.004)	Loss 4.3259 (8.2878)	
Epoch: [4][240/1445]	Time 0.023 (0.024)	Data 0.002 (0.003)	Loss 8.0069 (8.9997)	
Epoch: [4][270/1445]	Time 0.022 (0.024)	Data 0.002 (0.003)	Loss 2.1661 (8.6816)	
Epoch: [4][300/1445]	Time 0.024 (0.024)	Data 0.002 (0.003)	Loss 3.1929 (8.5459)	
Epoch: [4][330/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 6.9732 (8.4027)	
Epoch: [4][360/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 2.3835 (8.2878)	
Epoch: [4][390/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 2.2213 (8.6127)	
Epoch: [4][420/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 1.7553 (8.5851)	
Epoch: [4][450/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 34.6433 (8.7858)	
Epoch: [4][480/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 10.1817 (8.8433)	
Epoch: [4][510/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 2.0948 (8.7930)	
Epoch: [4][540/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 5.2813 (8.8690)	
Epoch: [4][570/1445]	Time 0.025 (0.023)	Data 0.002 (0.003)	Loss 6.7339 (8.8189)	
Epoch: [4][600/1445]	Time 0.024 (0.023)	Data 0.002 (0.003)	Loss 5.2420 (9.0380)	
Epoch: [4][630/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 7.6494 (8.8923)	
Epoch: [4][660/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 2.0822 (8.8399)	
Epoch: [4][690/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 21.3868 (9.0520)	
Epoch: [4][720/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 4.7307 (9.0446)	
Epoch: [4][750/1445]	Time 0.022 (0.023)	Data 0.002 (0.003)	Loss 1.8442 (9.1153)	
Epoch: [4][780/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 2.3097 (9.1547)	
Epoch: [4][810/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 23.6120 (9.4423)	
Epoch: [4][840/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 2.8070 (9.4454)	
Epoch: [4][870/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 9.1185 (9.3311)	
Epoch: [4][900/1445]	Time 0.023 (0.023)	Data 0.003 (0.003)	Loss 52.9048 (9.3251)	
Epoch: [4][930/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 113.9361 (9.5339)	
Epoch: [4][960/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 2.3414 (9.4935)	
Epoch: [4][990/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 2.8067 (9.5785)	
Epoch: [4][1020/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 1.9717 (9.5326)	
Epoch: [4][1050/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 4.6340 (9.4839)	
Epoch: [4][1080/1445]	Time 0.023 (0.023)	Data 0.002 (0.003)	Loss 1.8667 (9.3959)	
